STATION,DATE,AWND,WSFI
GHCND:USS0011J69S,20120929,2.91,11.0
GHCND:USS0011J69S,20120930,2.91,12.1
GHCND:USS0011J69S,20121001,3.13,10.1
GHCND:USS0011J69S,20121002,3.36,12.8
GHCND:USS0011J69S,20121003,3.36,15.7
GHCND:USS0011J69S,20121004,2.91,11.0
GHCND:USS0011J69S,20121005,2.91,10.3
GHCND:USS0011J69S,20121006,2.91,10.5
GHCND:USS0011J69S,20121007,3.36,9.4
GHCND:USS0011J69S,20121008,3.36,11.4
GHCND:USS0011J69S,20121009,3.36,9.2
GHCND:USS0011J69S,20121010,3.36,12.1
GHCND:USS0011J69S,20121011,2.91,12.1
GHCND:USS0011J69S,20121012,1.79,10.3
GHCND:USS0011J69S,20121013,1.79,7.8
GHCND:USS0011J69S,20121014,2.91,10.3
GHCND:USS0011J69S,20121015,3.36,13.2
GHCND:USS0011J69S,20121016,3.80,16.1
GHCND:USS0011J69S,20121017,3.36,15.9
GHCND:USS0011J69S,20121018,2.91,8.3
GHCND:USS0011J69S,20121019,3.13,8.7
GHCND:USS0011J69S,20121020,3.13,15.7
GHCND:USS0011J69S,20121021,2.91,13.0
GHCND:USS0011J69S,20121022,4.03,18.8
GHCND:USS0011J69S,20121023,1.12,16.1
GHCND:USS0011J69S,20121024,0.67,7.4
GHCND:USS0011J69S,20121025,2.46,14.1
GHCND:USS0011J69S,20121026,2.24,5.6
GHCND:USS0011J69S,20121027,2.46,6.7
GHCND:USS0011J69S,20121028,2.91,8.5
GHCND:USS0011J69S,20121029,3.36,6.5
GHCND:USS0011J69S,20121030,3.36,7.4
GHCND:USS0011J69S,20121031,3.58,5.6
GHCND:USS0011J69S,20121101,3.13,20.1
GHCND:USS0011J69S,20121102,2.68,8.5
GHCND:USS0011J69S,20121103,2.91,6.0
GHCND:USS0011J69S,20121104,2.91,7.8
GHCND:USS0011J69S,20121105,2.91,8.3
GHCND:USS0011J69S,20121106,3.13,5.6
GHCND:USS0011J69S,20121107,3.36,6.7
GHCND:USS0011J69S,20121108,3.58,14.3
GHCND:USS0011J69S,20121109,2.68,22.4
GHCND:USS0011J69S,20121110,2.68,15.4
GHCND:USS0011J69S,20121111,3.13,12.8
GHCND:USS0011J69S,20121112,2.46,4.9
GHCND:USS0011J69S,20121113,2.68,6.5
GHCND:USS0011J69S,20121114,2.46,6.0
GHCND:USS0011J69S,20121115,3.13,6.9
GHCND:USS0011J69S,20121116,2.68,10.3
GHCND:USS0011J69S,20121117,2.01,9.8
GHCND:USS0011J69S,20121118,1.79,9.4
GHCND:USS0011J69S,20121119,2.46,13.0
GHCND:USS0011J69S,20121120,2.91,6.7
GHCND:USS0011J69S,20121121,2.91,12.5
GHCND:USS0011J69S,20121122,1.79,10.1
GHCND:USS0011J69S,20121123,2.91,7.4
GHCND:USS0011J69S,20121124,3.36,6.3
GHCND:USS0011J69S,20121125,2.68,11.2
GHCND:USS0011J69S,20121126,2.46,5.4
GHCND:USS0011J69S,20121127,3.36,7.8
GHCND:USS0011J69S,20121128,3.36,13.9
GHCND:USS0011J69S,20121129,2.46,10.7
GHCND:USS0011J69S,20121130,3.58,13.9
GHCND:USS0011J69S,20121201,2.01,11.4
GHCND:USS0011J69S,20121202,4.03,25.3
GHCND:USS0011J69S,20121203,2.01,6.5
GHCND:USS0011J69S,20121204,2.24,5.6
GHCND:USS0011J69S,20121205,1.79,10.7
GHCND:USS0011J69S,20121206,2.01,13.0
GHCND:USS0011J69S,20121207,2.68,13.2
GHCND:USS0011J69S,20121208,2.46,13.9
GHCND:USS0011J69S,20121209,1.79,10.3
GHCND:USS0011J69S,20121210,3.13,17.4
GHCND:USS0011J69S,20121211,1.57,8.9
GHCND:USS0011J69S,20121212,2.68,11.4
GHCND:USS0011J69S,20121213,1.79,8.1
GHCND:USS0011J69S,20121214,2.01,9.4
GHCND:USS0011J69S,20121215,2.01,8.1
GHCND:USS0011J69S,20121216,3.80,15.0
GHCND:USS0011J69S,20121217,3.36,22.8
GHCND:USS0011J69S,20121218,1.12,9.4
GHCND:USS0011J69S,20121219,2.68,11.4
GHCND:USS0011J69S,20121220,3.36,6.7
GHCND:USS0011J69S,20121221,3.36,8.5
GHCND:USS0011J69S,20121222,3.80,17.4
GHCND:USS0011J69S,20121223,1.34,15.4
GHCND:USS0011J69S,20121224,3.36,15.9
GHCND:USS0011J69S,20121225,2.01,6.7
GHCND:USS0011J69S,20121226,2.91,12.1
GHCND:USS0011J69S,20121227,2.01,11.6
GHCND:USS0011J69S,20121228,2.01,7.8
GHCND:USS0011J69S,20121229,2.46,6.7
GHCND:USS0011J69S,20121230,1.79,5.8
GHCND:USS0011J69S,20121231,2.68,7.2
GHCND:USS0011J69S,20130101,1.79,6.7
GHCND:USS0011J69S,20130102,2.24,4.7
GHCND:USS0011J69S,20130103,2.91,5.4
GHCND:USS0011J69S,20130104,2.68,7.4
GHCND:USS0011J69S,20130105,2.91,5.6
GHCND:USS0011J69S,20130106,2.91,11.6
GHCND:USS0011J69S,20130107,2.24,5.8
GHCND:USS0011J69S,20130108,1.57,9.8
GHCND:USS0011J69S,20130109,2.91,10.3
GHCND:USS0011J69S,20130110,3.58,18.3
GHCND:USS0011J69S,20130111,5.59,16.3
GHCND:USS0011J69S,20130112,2.68,9.8
GHCND:USS0011J69S,20130113,2.46,6.5
GHCND:USS0011J69S,20130114,2.01,8.7
GHCND:USS0011J69S,20130115,1.57,6.3
GHCND:USS0011J69S,20130116,2.01,5.6
GHCND:USS0011J69S,20130117,2.46,4.9
GHCND:USS0011J69S,20130118,2.91,4.9
GHCND:USS0011J69S,20130119,3.36,5.6
GHCND:USS0011J69S,20130120,3.13,5.6
GHCND:USS0011J69S,20130121,3.13,5.6
GHCND:USS0011J69S,20130122,4.03,6.5
GHCND:USS0011J69S,20130123,3.13,8.1
GHCND:USS0011J69S,20130124,1.57,12.1
GHCND:USS0011J69S,20130125,1.12,5.6
GHCND:USS0011J69S,20130126,1.34,6.5
GHCND:USS0011J69S,20130127,2.46,15.4
GHCND:USS0011J69S,20130128,2.01,11.2
GHCND:USS0011J69S,20130129,1.57,11.4
GHCND:USS0011J69S,20130130,3.36,15.7
GHCND:USS0011J69S,20130131,3.36,16.1
GHCND:USS0011J69S,20130201,2.46,14.1
GHCND:USS0011J69S,20130202,2.68,6.5
GHCND:USS0011J69S,20130203,2.46,4.9
GHCND:USS0011J69S,20130204,2.68,5.6
GHCND:USS0011J69S,20130205,2.91,7.8
GHCND:USS0011J69S,20130206,2.24,10.1
GHCND:USS0011J69S,20130207,2.91,7.2
GHCND:USS0011J69S,20130208,2.24,14.3
GHCND:USS0011J69S,20130209,2.24,10.7
GHCND:USS0011J69S,20130210,2.01,8.5
GHCND:USS0011J69S,20130211,2.46,8.9
GHCND:USS0011J69S,20130212,1.79,7.8
GHCND:USS0011J69S,20130213,1.57,7.8
GHCND:USS0011J69S,20130214,2.24,10.3
GHCND:USS0011J69S,20130215,2.24,8.5
GHCND:USS0011J69S,20130216,2.91,5.8
GHCND:USS0011J69S,20130217,2.91,15.4
GHCND:USS0011J69S,20130218,2.91,8.3
GHCND:USS0011J69S,20130219,2.68,12.5
GHCND:USS0011J69S,20130220,2.46,9.2
GHCND:USS0011J69S,20130221,2.24,10.3
GHCND:USS0011J69S,20130222,2.24,12.1
GHCND:USS0011J69S,20130223,3.58,28.6
GHCND:USS0011J69S,20130224,2.24,8.5
GHCND:USS0011J69S,20130225,2.24,10.5
GHCND:USS0011J69S,20130226,3.13,13.4
GHCND:USS0011J69S,20130227,3.13,7.6
GHCND:USS0011J69S,20130228,2.46,8.1
GHCND:USS0011J69S,20130301,2.01,9.6
GHCND:USS0011J69S,20130302,2.46,7.6
GHCND:USS0011J69S,20130303,2.24,13.2
GHCND:USS0011J69S,20130304,2.91,15.0
GHCND:USS0011J69S,20130305,2.91,6.9
GHCND:USS0011J69S,20130306,3.36,15.7
GHCND:USS0011J69S,20130307,1.79,9.2
GHCND:USS0011J69S,20130308,1.34,7.4
GHCND:USS0011J69S,20130309,2.24,14.3
GHCND:USS0011J69S,20130310,2.46,12.3
GHCND:USS0011J69S,20130311,3.80,17.2
GHCND:USS0011J69S,20130312,2.24,9.8
GHCND:USS0011J69S,20130313,2.91,7.8
GHCND:USS0011J69S,20130314,3.58,9.8
GHCND:USS0011J69S,20130315,2.91,10.1
GHCND:USS0011J69S,20130316,3.13,31.5
GHCND:USS0011J69S,20130317,4.03,19.0
GHCND:USS0011J69S,20130318,3.36,18.6
GHCND:USS0011J69S,20130319,2.91,9.4
GHCND:USS0011J69S,20130320,2.01,11.9
GHCND:USS0011J69S,20130321,4.25,16.8
GHCND:USS0011J69S,20130322,2.91,19.9
GHCND:USS0011J69S,20130323,3.13,14.3
GHCND:USS0011J69S,20130324,2.91,11.2
GHCND:USS0011J69S,20130325,2.91,10.1
GHCND:USS0011J69S,20130326,2.91,11.4
GHCND:USS0011J69S,20130327,2.91,8.9
GHCND:USS0011J69S,20130328,3.13,14.1
GHCND:USS0011J69S,20130329,2.91,10.3
GHCND:USS0011J69S,20130330,3.13,12.3
GHCND:USS0011J69S,20130331,2.91,11.2
GHCND:USS0011J69S,20130401,1.79,15.9
GHCND:USS0011J69S,20130402,1.57,8.7
GHCND:USS0011J69S,20130403,2.91,11.6
GHCND:USS0011J69S,20130404,3.58,14.5
GHCND:USS0011J69S,20130405,3.13,18.6
GHCND:USS0011J69S,20130406,3.13,15.9
GHCND:USS0011J69S,20130407,3.13,15.4
GHCND:USS0011J69S,20130408,1.57,20.6
GHCND:USS0011J69S,20130409,3.58,17.7
GHCND:USS0011J69S,20130410,2.68,11.2
GHCND:USS0011J69S,20130411,1.57,9.8
GHCND:USS0011J69S,20130412,3.13,11.9
GHCND:USS0011J69S,20130413,2.68,18.6
GHCND:USS0011J69S,20130414,2.91,16.1
GHCND:USS0011J69S,20130415,1.79,10.1
GHCND:USS0011J69S,20130416,2.01,11.9
GHCND:USS0011J69S,20130417,3.36,14.8
GHCND:USS0011J69S,20130418,2.91,13.2
GHCND:USS0011J69S,20130419,2.46,13.0
GHCND:USS0011J69S,20130420,2.91,14.8
GHCND:USS0011J69S,20130421,3.36,17.4
GHCND:USS0011J69S,20130422,3.36,16.8
GHCND:USS0011J69S,20130423,2.46,11.4
GHCND:USS0011J69S,20130424,2.68,12.3
GHCND:USS0011J69S,20130425,3.58,14.1
GHCND:USS0011J69S,20130426,3.58,13.4
GHCND:USS0011J69S,20130427,3.58,14.5
GHCND:USS0011J69S,20130428,3.80,14.1
GHCND:USS0011J69S,20130429,3.58,14.8
GHCND:USS0011J69S,20130430,3.36,16.6
GHCND:USS0011J69S,20130501,2.91,15.2
GHCND:USS0011J69S,20130502,2.91,12.3
GHCND:USS0011J69S,20130503,3.36,13.6
GHCND:USS0011J69S,20130504,2.91,13.4
GHCND:USS0011J69S,20130505,3.13,14.3
GHCND:USS0011J69S,20130506,2.68,14.1
GHCND:USS0011J69S,20130507,2.68,15.2
GHCND:USS0011J69S,20130508,2.24,10.5
GHCND:USS0011J69S,20130509,2.91,15.9
GHCND:USS0011J69S,20130510,3.13,13.0
GHCND:USS0011J69S,20130511,3.58,13.6
GHCND:USS0011J69S,20130512,3.58,13.2
GHCND:USS0011J69S,20130513,3.80,13.6
GHCND:USS0011J69S,20130514,3.58,17.7
GHCND:USS0011J69S,20130515,3.13,15.7
GHCND:USS0011J69S,20130516,2.91,13.4
GHCND:USS0011J69S,20130517,2.01,11.2
GHCND:USS0011J69S,20130518,2.68,14.3
GHCND:USS0011J69S,20130519,2.24,15.9
GHCND:USS0011J69S,20130520,2.24,11.6
GHCND:USS0011J69S,20130521,2.91,10.1
GHCND:USS0011J69S,20130522,3.36,14.8
GHCND:USS0011J69S,20130523,3.36,19.9
GHCND:USS0011J69S,20130524,3.36,13.2
GHCND:USS0011J69S,20130525,3.80,17.9
GHCND:USS0011J69S,20130526,3.36,18.6
GHCND:USS0011J69S,20130527,2.68,11.4
GHCND:USS0011J69S,20130528,1.79,12.5
GHCND:USS0011J69S,20130529,2.46,13.9
GHCND:USS0011J69S,20130530,3.13,15.9
GHCND:USS0011J69S,20130531,3.58,13.9
GHCND:USS0011J69S,20130601,3.58,10.3
GHCND:USS0011J69S,20130602,3.58,16.8
GHCND:USS0011J69S,20130603,3.13,13.9
GHCND:USS0011J69S,20130604,3.36,13.2
GHCND:USS0011J69S,20130605,3.36,12.3
GHCND:USS0011J69S,20130606,3.36,12.8
GHCND:USS0011J69S,20130607,3.36,15.0
GHCND:USS0011J69S,20130608,3.58,13.2
GHCND:USS0011J69S,20130609,3.36,9.2
GHCND:USS0011J69S,20130610,4.03,18.6
GHCND:USS0011J69S,20130611,3.36,18.6
GHCND:USS0011J69S,20130612,2.91,10.5
GHCND:USS0011J69S,20130613,4.03,19.7
GHCND:USS0011J69S,20130614,3.13,11.2
GHCND:USS0011J69S,20130615,2.68,9.6
GHCND:USS0011J69S,20130616,3.58,15.4
GHCND:USS0011J69S,20130617,3.58,11.4
GHCND:USS0011J69S,20130618,3.36,13.6
GHCND:USS0011J69S,20130619,3.80,20.8
GHCND:USS0011J69S,20130620,3.36,11.0
GHCND:USS0011J69S,20130621,3.36,10.7
GHCND:USS0011J69S,20130622,3.36,15.9
GHCND:USS0011J69S,20130623,2.68,11.2
GHCND:USS0011J69S,20130624,2.91,14.3
GHCND:USS0011J69S,20130625,2.91,11.2
GHCND:USS0011J69S,20130626,3.13,10.3
GHCND:USS0011J69S,20130627,2.91,10.3
GHCND:USS0011J69S,20130628,2.91,8.5
GHCND:USS0011J69S,20130629,2.91,8.9
GHCND:USS0011J69S,20130630,2.91,13.9
GHCND:USS0011J69S,20130701,2.68,9.8
GHCND:USS0011J69S,20130702,2.46,11.6
GHCND:USS0011J69S,20130703,2.46,10.7
GHCND:USS0011J69S,20130704,2.24,17.0
GHCND:USS0011J69S,20130705,2.24,16.6
GHCND:USS0011J69S,20130706,2.01,11.9
GHCND:USS0011J69S,20130707,2.46,10.3
GHCND:USS0011J69S,20130708,2.68,9.8
GHCND:USS0011J69S,20130709,2.91,8.7
GHCND:USS0011J69S,20130710,3.13,8.7
GHCND:USS0011J69S,20130711,2.91,17.9
GHCND:USS0011J69S,20130712,1.79,7.2
GHCND:USS0011J69S,20130713,2.46,21.3
GHCND:USS0011J69S,20130714,2.68,10.1
GHCND:USS0011J69S,20130715,2.24,9.6
GHCND:USS0011J69S,20130716,2.24,12.3
GHCND:USS0011J69S,20130717,2.68,12.5
GHCND:USS0011J69S,20130718,2.91,11.4
GHCND:USS0011J69S,20130719,2.91,14.1
GHCND:USS0011J69S,20130720,3.13,13.6
GHCND:USS0011J69S,20130721,3.36,10.3
GHCND:USS0011J69S,20130722,3.36,11.2
GHCND:USS0011J69S,20130723,3.13,12.1
GHCND:USS0011J69S,20130724,2.68,9.8
GHCND:USS0011J69S,20130725,2.91,11.4
GHCND:USS0011J69S,20130726,3.13,12.1
GHCND:USS0011J69S,20130727,2.01,11.2
GHCND:USS0011J69S,20130728,2.68,13.2
GHCND:USS0011J69S,20130729,2.68,12.5
GHCND:USS0011J69S,20130730,2.91,11.4
GHCND:USS0011J69S,20130731,3.36,16.1
GHCND:USS0011J69S,20130801,3.80,17.9
GHCND:USS0011J69S,20130802,3.36,13.0
GHCND:USS0011J69S,20130803,3.58,15.9
GHCND:USS0011J69S,20130804,3.58,16.3
GHCND:USS0011J69S,20130805,3.36,24.6
GHCND:USS0011J69S,20130806,3.13,13.9
GHCND:USS0011J69S,20130807,2.91,12.5
GHCND:USS0011J69S,20130808,2.46,14.8
GHCND:USS0011J69S,20130809,2.68,12.3
GHCND:USS0011J69S,20130810,3.36,16.3
GHCND:USS0011J69S,20130811,3.13,15.9
GHCND:USS0011J69S,20130812,2.68,12.5
GHCND:USS0011J69S,20130813,2.91,15.0
GHCND:USS0011J69S,20130814,2.91,13.2
GHCND:USS0011J69S,20130815,3.36,11.9
GHCND:USS0011J69S,20130816,3.36,13.0
GHCND:USS0011J69S,20130817,3.13,12.8
GHCND:USS0011J69S,20130818,3.13,13.2
GHCND:USS0011J69S,20130819,2.91,12.3
GHCND:USS0011J69S,20130820,2.91,11.6
GHCND:USS0011J69S,20130821,3.13,13.4
GHCND:USS0011J69S,20130822,2.46,15.0
GHCND:USS0011J69S,20130823,2.01,13.6
GHCND:USS0011J69S,20130824,2.68,15.2
GHCND:USS0011J69S,20130825,2.46,13.2
GHCND:USS0011J69S,20130826,1.79,12.1
GHCND:USS0011J69S,20130827,2.01,16.3
GHCND:USS0011J69S,20130828,2.91,19.9
GHCND:USS0011J69S,20130829,3.13,10.3
GHCND:USS0011J69S,20130830,3.13,11.4
GHCND:USS0011J69S,20130831,2.91,18.8
GHCND:USS0011J69S,20130901,1.79,8.1
GHCND:USS0011J69S,20130902,2.46,10.1
GHCND:USS0011J69S,20130903,2.68,15.2
GHCND:USS0011J69S,20130904,2.91,10.1
GHCND:USS0011J69S,20130905,3.13,13.6
GHCND:USS0011J69S,20130906,3.36,20.1
GHCND:USS0011J69S,20130907,2.46,13.2
GHCND:USS0011J69S,20130908,1.57,7.8
GHCND:USS0011J69S,20130909,2.68,11.0
GHCND:USS0011J69S,20130910,2.01,11.2
GHCND:USS0011J69S,20130911,2.46,12.1
GHCND:USS0011J69S,20130912,1.79,12.1
GHCND:USS0011J69S,20130913,1.34,11.6
GHCND:USS0011J69S,20130914,1.57,13.4
GHCND:USS0011J69S,20130915,2.24,11.2
GHCND:USS0011J69S,20130916,3.13,12.8
GHCND:USS0011J69S,20130917,3.80,17.7
GHCND:USS0011J69S,20130918,3.13,14.3
GHCND:USS0011J69S,20130919,2.91,10.7
GHCND:USS0011J69S,20130920,2.91,11.4
GHCND:USS0011J69S,20130921,3.13,13.6
GHCND:USS0011J69S,20130922,3.13,15.4
GHCND:USS0011J69S,20130923,2.91,14.3
GHCND:USS0011J69S,20130924,3.36,11.9
GHCND:USS0011J69S,20130925,2.46,16.1
GHCND:USS0011J69S,20130926,1.12,16.1
GHCND:USS0011J69S,20130927,2.24,10.5
GHCND:USS0011J69S,20130928,2.91,11.0
GHCND:USS0011J69S,20130929,4.25,21.0
GHCND:USS0011J69S,20130930,4.47,23.3
GHCND:USS0011J69S,20131001,3.36,14.5
GHCND:USS0011J69S,20131002,2.46,15.4
GHCND:USS0011J69S,20131003,3.80,18.8
GHCND:USS0011J69S,20131004,1.57,8.1
GHCND:USS0011J69S,20131005,2.24,6.0
GHCND:USS0011J69S,20131006,2.91,6.5
GHCND:USS0011J69S,20131007,3.36,10.1
GHCND:USS0011J69S,20131008,2.68,9.6
GHCND:USS0011J69S,20131009,2.24,15.7
GHCND:USS0011J69S,20131010,1.79,12.8
GHCND:USS0011J69S,20131011,2.01,13.0
GHCND:USS0011J69S,20131012,2.68,12.5
GHCND:USS0011J69S,20131013,2.01,11.0
GHCND:USS0011J69S,20131014,1.79,9.8
GHCND:USS0011J69S,20131015,1.79,9.6
GHCND:USS0011J69S,20131016,2.46,8.9
GHCND:USS0011J69S,20131017,2.91,14.3
GHCND:USS0011J69S,20131018,2.91,13.0
GHCND:USS0011J69S,20131019,2.91,10.3
GHCND:USS0011J69S,20131020,2.68,8.3
GHCND:USS0011J69S,20131021,2.91,9.2
GHCND:USS0011J69S,20131022,3.13,8.1
GHCND:USS0011J69S,20131023,2.91,7.2
GHCND:USS0011J69S,20131024,2.91,6.7
GHCND:USS0011J69S,20131025,3.13,10.3
GHCND:USS0011J69S,20131026,2.91,6.0
GHCND:USS0011J69S,20131027,3.13,12.5
GHCND:USS0011J69S,20131028,2.24,19.5
GHCND:USS0011J69S,20131029,1.12,9.4
GHCND:USS0011J69S,20131030,2.68,13.0
GHCND:USS0011J69S,20131031,2.68,11.4
GHCND:USS0011J69S,20131101,2.68,13.2
GHCND:USS0011J69S,20131102,3.36,15.4
GHCND:USS0011J69S,20131103,2.91,15.0
GHCND:USS0011J69S,20131104,2.01,9.2
GHCND:USS0011J69S,20131105,2.24,9.8
GHCND:USS0011J69S,20131106,2.24,8.7
GHCND:USS0011J69S,20131107,2.68,8.3
GHCND:USS0011J69S,20131108,2.68,12.5
GHCND:USS0011J69S,20131109,2.91,5.6
GHCND:USS0011J69S,20131110,3.36,5.6
GHCND:USS0011J69S,20131111,3.36,6.0
GHCND:USS0011J69S,20131112,3.36,7.4
GHCND:USS0011J69S,20131113,2.68,8.1
GHCND:USS0011J69S,20131114,2.46,5.1
GHCND:USS0011J69S,20131115,1.79,10.3
GHCND:USS0011J69S,20131116,4.25,16.1
GHCND:USS0011J69S,20131117,2.24,15.7
GHCND:USS0011J69S,20131118,3.36,6.0
GHCND:USS0011J69S,20131119,1.79,8.7
GHCND:USS0011J69S,20131120,1.34,5.1
GHCND:USS0011J69S,20131121,3.80,24.8
GHCND:USS0011J69S,20131122,5.82,19.0
GHCND:USS0011J69S,20131123,4.70,20.4
GHCND:USS0011J69S,20131124,2.01,8.3
GHCND:USS0011J69S,20131125,2.91,4.7
GHCND:USS0011J69S,20131126,3.13,5.1
GHCND:USS0011J69S,20131127,3.13,5.4
GHCND:USS0011J69S,20131128,2.91,6.3
GHCND:USS0011J69S,20131129,2.91,5.1
GHCND:USS0011J69S,20131130,2.68,4.7
GHCND:USS0011J69S,20131201,1.79,11.6
GHCND:USS0011J69S,20131202,2.46,16.3
GHCND:USS0011J69S,20131203,0.22,11.0
GHCND:USS0011J69S,20131204,0.00,0.0
GHCND:USS0011J69S,20131205,0.00,0.0
GHCND:USS0011J69S,20131206,0.00,0.0
GHCND:USS0011J69S,20131207,0.00,0.0
GHCND:USS0011J69S,20131208,1.57,13.9
GHCND:USS0011J69S,20131209,2.24,10.3
GHCND:USS0011J69S,20131210,2.46,5.4
GHCND:USS0011J69S,20131211,3.13,6.7
GHCND:USS0011J69S,20131212,3.36,5.1
GHCND:USS0011J69S,20131213,2.24,9.4
GHCND:USS0011J69S,20131214,2.01,7.8
GHCND:USS0011J69S,20131215,2.91,6.0
GHCND:USS0011J69S,20131216,3.58,5.6
GHCND:USS0011J69S,20131217,3.80,6.7
GHCND:USS0011J69S,20131218,2.68,12.8
GHCND:USS0011J69S,20131219,1.57,8.1
GHCND:USS0011J69S,20131220,0.89,7.2
GHCND:USS0011J69S,20131221,0.67,6.5
GHCND:USS0011J69S,20131222,0.45,6.3
GHCND:USS0011J69S,20131223,0.00,4.0
GHCND:USS0011J69S,20131224,1.12,15.7
GHCND:USS0011J69S,20131225,2.91,5.8
GHCND:USS0011J69S,20131226,2.68,5.1
GHCND:USS0011J69S,20131227,3.13,4.9
GHCND:USS0011J69S,20131228,1.57,10.3
GHCND:USS0011J69S,20131229,2.01,4.7
GHCND:USS0011J69S,20131230,2.46,5.6
GHCND:USS0011J69S,20131231,0.67,7.8
GHCND:USS0011J69S,20140101,2.24,12.1
GHCND:USS0011J69S,20140102,3.13,4.9
GHCND:USS0011J69S,20140103,2.68,15.7
GHCND:USS0011J69S,20140104,2.46,10.7
GHCND:USS0011J69S,20140105,2.24,5.6
GHCND:USS0011J69S,20140106,3.13,5.4
GHCND:USS0011J69S,20140107,2.24,11.9
GHCND:USS0011J69S,20140108,1.34,9.6
GHCND:USS0011J69S,20140109,2.68,16.3
GHCND:USS0011J69S,20140110,2.24,16.8
GHCND:USS0011J69S,20140111,2.46,22.8
GHCND:USS0011J69S,20140112,4.47,19.7
GHCND:USS0011J69S,20140113,2.46,14.3
GHCND:USS0011J69S,20140114,2.46,6.5
GHCND:USS0011J69S,20140115,2.91,5.8
GHCND:USS0011J69S,20140116,3.36,5.6
GHCND:USS0011J69S,20140117,3.36,5.4
GHCND:USS0011J69S,20140118,3.36,5.4
GHCND:USS0011J69S,20140119,3.80,5.4
GHCND:USS0011J69S,20140120,3.36,5.6
GHCND:USS0011J69S,20140121,3.80,5.8
GHCND:USS0011J69S,20140122,2.91,10.5
GHCND:USS0011J69S,20140123,3.13,15.0
GHCND:USS0011J69S,20140124,3.13,6.0
GHCND:USS0011J69S,20140125,2.68,5.1
GHCND:USS0011J69S,20140126,2.68,5.8
GHCND:USS0011J69S,20140127,2.91,14.8
GHCND:USS0011J69S,20140128,2.24,7.6
GHCND:USS0011J69S,20140129,2.01,14.1
GHCND:USS0011J69S,20140130,1.57,14.8
GHCND:USS0011J69S,20140131,2.01,7.8
GHCND:USS0011J69S,20140201,1.57,10.1
GHCND:USS0011J69S,20140202,2.24,9.4
GHCND:USS0011J69S,20140203,2.24,11.9
GHCND:USS0011J69S,20140204,2.91,12.1
GHCND:USS0011J69S,20140205,2.46,11.2
GHCND:USS0011J69S,20140206,2.01,11.6
GHCND:USS0011J69S,20140207,3.80,14.5
GHCND:USS0011J69S,20140208,3.58,14.1
GHCND:USS0011J69S,20140209,1.79,14.1
GHCND:USS0011J69S,20140210,1.34,9.2
GHCND:USS0011J69S,20140211,2.01,8.7
GHCND:USS0011J69S,20140212,1.79,10.5
GHCND:USS0011J69S,20140213,1.12,21.0
GHCND:USS0011J69S,20140214,1.34,6.0
GHCND:USS0011J69S,20140215,2.91,13.2
GHCND:USS0011J69S,20140216,3.36,19.5
GHCND:USS0011J69S,20140217,2.91,15.0
GHCND:USS0011J69S,20140218,2.24,11.4
GHCND:USS0011J69S,20140219,4.25,21.5
GHCND:USS0011J69S,20140220,2.68,14.8
GHCND:USS0011J69S,20140221,3.13,14.5
GHCND:USS0011J69S,20140222,3.13,15.0
GHCND:USS0011J69S,20140223,2.68,11.0
GHCND:USS0011J69S,20140224,2.68,9.6
GHCND:USS0011J69S,20140225,2.68,11.4
GHCND:USS0011J69S,20140226,2.91,8.7
GHCND:USS0011J69S,20140227,1.34,11.9
GHCND:USS0011J69S,20140228,0.89,11.4
GHCND:USS0011J69S,20140301,4.70,19.2
GHCND:USS0011J69S,20140302,1.12,11.2
GHCND:USS0011J69S,20140303,2.01,11.0
GHCND:USS0011J69S,20140304,1.57,8.7
GHCND:USS0011J69S,20140305,2.01,7.2
GHCND:USS0011J69S,20140306,2.24,16.1
GHCND:USS0011J69S,20140307,2.01,11.0
GHCND:USS0011J69S,20140308,2.46,7.6
GHCND:USS0011J69S,20140309,3.13,10.3
GHCND:USS0011J69S,20140310,4.03,21.9
GHCND:USS0011J69S,20140311,2.68,16.1
GHCND:USS0011J69S,20140312,2.24,8.7
GHCND:USS0011J69S,20140313,3.13,13.9
GHCND:USS0011J69S,20140314,3.80,22.1
GHCND:USS0011J69S,20140315,2.91,21.5
GHCND:USS0011J69S,20140316,2.91,11.0
GHCND:USS0011J69S,20140317,5.59,30.2
GHCND:USS0011J69S,20140318,2.46,14.1
GHCND:USS0011J69S,20140319,2.91,10.1
GHCND:USS0011J69S,20140320,3.36,19.2
GHCND:USS0011J69S,20140321,2.46,8.7
GHCND:USS0011J69S,20140323,3.36,17.0
GHCND:USS0011J69S,20140324,2.91,13.9
GHCND:USS0011J69S,20140325,3.58,15.2
GHCND:USS0011J69S,20140326,2.46,12.8
GHCND:USS0011J69S,20140327,2.91,20.8
GHCND:USS0011J69S,20140328,2.24,10.7
GHCND:USS0011J69S,20140329,3.13,14.3
GHCND:USS0011J69S,20140330,4.70,23.7
GHCND:USS0011J69S,20140331,1.34,8.9
GHCND:USS0011J69S,20140401,2.01,11.4
GHCND:USS0011J69S,20140402,2.24,10.1
GHCND:USS0011J69S,20140403,2.46,8.7
GHCND:USS0011J69S,20140404,2.91,13.9
GHCND:USS0011J69S,20140405,2.24,13.2
GHCND:USS0011J69S,20140406,2.46,14.3
GHCND:USS0011J69S,20140407,2.91,10.5
GHCND:USS0011J69S,20140408,3.36,12.1
GHCND:USS0011J69S,20140409,3.36,13.0
GHCND:USS0011J69S,20140410,3.36,14.1
GHCND:USS0011J69S,20140411,3.58,11.2
